CustomerID,TransactionNo,Date,ProductNo,product,market_price,Quantity,CustomerNo
25,581538,02-03-2021,21220,Mix - Vegetable Biryani,165,1,14446
25,581538,03-03-2021,21224,Baby Soap,270,1,14446
25,581538,04-03-2021,85123A,Smartwater,300,1,14446
25,581538,05-03-2021,22992,Saffron,300,1,14446
25,581538,08-03-2021,79066K,Crispy Murukku,45,1,14446
25,581538,09-03-2021,84380,Hair Revitalising Shampoo,690,1,14446
25,581538,10-03-2021,23371,Advanced Hand Sanitizer,250,1,14446
25,581538,11-03-2021,22694,Alton Coffee Mugs - Rose R416,572,1,14446
25,581538,12-03-2021,22095,Giloy Plus Ras,170,1,14446
25,581538,15-03-2021,23275,Herbal Gold Peel Off Mask,195,1,14446
25,581538,16-03-2021,21673,"Toast - Fig & Walnuts, Gluten Free",225,1,14446
25,581538,17-03-2021,21670,"LED Bulb - 18 Watt, Cool White, B22",450,1,14446
25,581538,18-03-2021,85071C,Choco Crunch Energy Bars,150,1,14446
25,581538,19-03-2021,23349,Hair Dryer HD180,2595,3,14446
25,581538,22-03-2021,23034,Steam Steriliser With Tongs,3290,1,14446
25,581538,23-03-2021,21669,Garlic - Organically Grown,70,1,14446
25,581538,24-03-2021,23033,"Dentastix Dog Treat Oral Care For Adult Large Breed (25 kg+), 7 Sticks",220,1,14446
25,581538,25-03-2021,21668,Tong - Ice Cubes,195,1,14446
25,581538,26-03-2021,23275,Pickle - Clam   400 GRM,225,1,14446
25,581538,29-03-2021,23318,A4 Soft Cover Single Line Design Notebook - 140 Pages,55,1,14446
25,581538,30-03-2021,23382,Recover Effervescent Tablets with Essential Amino Acids - Raspberry Flavour,790,1,14446
25,581538,31-03-2021,22469,"Silicone Baking Tray - Round, Assorted Colour",452,1,14446
25,581538,01-04-2021,22899,Surakta - For Pimples & Acne-Free Skin,100,2,14446
25,581538,02-04-2021,22367,Hair Gel Regular Hold,30,1,14446
25,581538,05-04-2021,22899,Rice/Akki - Jeera,128,3,14446
25,581538,06-04-2021,23527,Vanilla Sugar,449,1,14446
25,581538,07-04-2021,23524,Chatpata Jaljeera Masala,140,1,14446
25,581538,08-04-2021,23525,Non Stick Kadai - Red,609,1,14446
25,581538,09-04-2021,84380,Quinoa Puffs - Onion Masala,95,4,14446
25,581538,12-04-2021,23122,Orange Essential Oil - 100% Pure & Natural,150,1,14446
25,581538,13-04-2021,21990,"Toilet Rolls - Premium, 6 in 1, 2 Ply",390,1,14446
25,581538,14-04-2021,21329,Triple Clean Toothbrush - Medium,17,1,14446
25,581538,15-04-2021,21328,Powder - Sambar,55,1,14446
25,581538,16-04-2021,22561,Spanish Saffron,600,1,14446
25,581538,19-04-2021,84519A,Deodorant Body Spray - Man Freedom EDT,5550,1,14446
25,581538,20-04-2021,84519B,"Chocolate Bar - Bar One, Charge",20,1,14446
25,581538,21-04-2021,35004B,"Max Fresh Thermoware Hot Wave Lunch Box/Tiffin Box - Inner Steel, Blue",795,2,14446
25,581538,22-04-2021,22068,Plastic Pro Lock 4 Side Lock Container - Brown,190,1,14446
25,581538,23-04-2021,23353,Rock Salt/Uppu Powder,55,1,14446
25,581538,26-04-2021,21591,"Plaza Glass Set - Transparent New, B11007",729,1,14446
25,581538,27-04-2021,22197,Cleaning Duster - Multi Purpose Micro Fiber With Handle,395,4,14446
25,581538,28-04-2021,23320,Almonds - Roasted & Salted,435,1,14446
25,581538,29-04-2021,23349,Svachh Stainless Steel Clip On Pressure Cooker (20229),3970,1,14446
25,581538,30-04-2021,22985,Antioxidant Mix 125 gm + 5-in-1 Super Seeds Mix 125 g,298,25,14446
25,581538,03-05-2021,23040,Egg Curry Masala,120,2,14446
25,581538,04-05-2021,23040,Natura Low Calorie Sweetener,150,3,14446
25,581538,05-05-2021,21194,Man Deo - Frost,390,2,14446
25,581538,06-05-2021,21208,"Steel Dal/Gravy Laddle - Medium, Premium Gem Series, BBST24",149,1,14446
25,581538,07-05-2021,79190D,Namkeen - Khara Boondi,10,1,14446
25,581538,10-05-2021,79190B,Sandal & Almond Milk Soap,155,1,14446
25,581538,11-05-2021,22909,Thokku - Tomato,67,2,14446
25,581538,12-05-2021,23318,Wine Fairness Facial Sheet Mask EX,119,1,14446
25,581538,13-05-2021,23319,Sensitive Toothpaste - Whitening,260,1,14446
25,581538,14-05-2021,23537,Leo Water/Juice Glass Tumbler,539,1,14446
25,581538,17-05-2021,22992,Naturally Pure Olive Oil,625,1,14446
25,581538,18-05-2021,22991,Rhuma Oil - Pain Relief,160,1,14446
25,581538,19-05-2021,23190,"Nutty Spread - Spicy Peanut Butter, 94% Peanuts, No Added Sugar & No Added Oil",399,1,14446
25,581538,20-05-2021,21194,Winter Glow Face Cream,20,1,14446
25,581538,21-05-2021,35004B,Soap - Cocoa Butter,325,1,14446
25,581538,24-05-2021,22694,Fields Of Gold Organic Flaxseed,35,1,14446
25,581538,25-05-2021,21355,"Ice Cream - Belgian Chocolate, Stick",135,1,14446
25,581538,26-05-2021,23343,"Roasted Pumpkin, Sunflower & Flax",149,1,14446
25,581538,27-05-2021,23343,"Taft Looks - Wet Power Gel, Extra Hold 3",425,1,14446
25,581538,28-05-2021,20727,Fruit Power Juice - Guava/Amrud,300,1,14446
25,581538,31-05-2021,20725,"Powder - Bisi Bele Bhath, Karnataka's Iyengar",225,1,14446
26,581566,01-06-2021,23404,Herbal Amla & Reetha Hair Cleanser,160,144,18102
27,581567,02-06-2021,21417,Carbon Zinc Battery Red HD AAA 1012,150,84,16626
27,581567,03-06-2021,22464,Cheese Blocks,109,24,16626
27,581567,04-06-2021,22465,Biscuits - Cream 4 Fun (Pineapple Flavor),30,24,16626
27,581567,07-06-2021,84971S,Almond/Badam Californian 500g + Cashew/Kaju Whole 500g,1750,48,16626
27,581567,08-06-2021,22624,"Store Fresh Microwaveable Plastic Container Set - Transparent, Green, L5682C9-10",325,2,16626
27,581567,09-06-2021,22627,Vegetable & Fruit Wash Spray with 100% Natural Action,130,2,16626
27,581567,10-06-2021,22625,Premium Care Medium - 54 Diaper Pants,1099,2,16626
27,581567,11-06-2021,23355,Himalayan Pink Salt - Premium Quality,250,4,16626
27,581567,14-06-2021,21326,Popular Stainless Steel Outer Lid Pressure Cooker (20652),2720,144,16626
27,581567,15-06-2021,21479,"Heart Care - Apple Cider Vinegar Blended With Ginger, Garlic, Lemon, Honey",499,4,16626
27,581567,16-06-2021,23356,Everfresh+ Anti-Germ Gel Toothpaste - Red Hot,85,3,16626
27,581567,17-06-2021,21137,Toasted & Salted - Premium Cashew Nuts,395,24,16626
28,581570,18-06-2021,22141,Shrikhand - Mango,220,6,12662
28,581570,21-06-2021,22175,Kitchen Multiutility Plastic Tray No. 1 - Pink,142,6,12662
28,581570,22-06-2021,21481,Ayurvedic Tea Tree & Activated Charcoal Face Pack,499,4,12662
28,581570,23-06-2021,23570,White oats,395,12,12662
28,581570,24-06-2021,22326,Nutties Chocolate Pack,40,6,12662
28,581570,25-06-2021,22331,Ready Meals - Palak Paneer,135,8,12662
28,581570,28-06-2021,22834,Day Cream - Vitamin C,1200,12,12662
28,581570,29-06-2021,21914,Cheese - Pizza,140,12,12662
28,581570,30-06-2021,22139,Rice Puttupodi,95,3,12662
28,581570,01-07-2021,23077,Stainless Steel Handi - Flat Bottom,670,20,12662
28,581570,02-07-2021,20750,Cashew/Godambis - Spanish Chilli Dry Roasted,149,2,12662
28,581570,05-07-2021,22505,Sugar Free Cashew Cookies,40,4,12662
29,581571,06-07-2021,23326,Disney Belle Princess Kids Plastic Lunch Box With Detachable Steel Tray,399,6,15311
29,581571,07-07-2021,21313,"Snack Time - Raita Masala, Chatpata Flavour",99,1,15311
29,581571,08-07-2021,48187,Basil Seed Drink - Lychee,99,1,15311
29,581571,09-07-2021,23317,Styling Shampoo For Men - Cooling & Style,399,1,15311
29,581571,12-07-2021,23197,Tea Bags - Peach Apricot,350,4,15311
29,581571,13-07-2021,21012,Anti-Aging Face Wash With Hyaluronic Acid And Vitamin C,195,2,15311
29,581571,14-07-2021,22227,Serie Expert Inforcer Masque,820,10,15311
29,581571,15-07-2021,22794,Bar Cake - Vanilla,30,1,15311
29,581571,16-07-2021,23182,Coconut - Diced,48.75,1,15311
29,581571,19-07-2021,21755,Organic Sprouts Moong Green,36.25,1,15311
29,581571,20-07-2021,85053,FunFoods Pasta Alfredo With Cheese,119,2,15311
29,581571,21-07-2021,23110,Good Bite Natural - Beef,540,2,15311
29,581571,22-07-2021,21169,Nutella B-Ready,595,1,15311
29,581571,23-07-2021,21258,Nose Strips - Deep Cleansing,59,8,15311
29,581571,26-07-2021,23168,Crispy Coconut Chips,75,36,15311
29,581571,27-07-2021,23167,5 Star Chocolate Bar,40,96,15311
29,581571,28-07-2021,21314,Raw Chia Seeds - Premium Raw Chia Seeds for Eating,300,48,15311
29,581571,29-07-2021,21137,Organic - Sonamasoori Rice/Akki (White),99,24,15311
29,581571,30-07-2021,44234,Patchouli Man EDT,499,1,15311
29,581571,02-08-2021,84347,"Adult Diaper Pants - Unisex, M",550,24,15311
30,581572,03-08-2021,23328,Rajasthani Lehsun Chutney,149,48,16705
30,581572,04-08-2021,22627,Millet Masala Oats - Spicy Tamatar Twist,181,4,16705
30,581572,05-08-2021,22624,Strawberry Lip Balm,250,4,16705
30,581572,06-08-2021,23245,Pure Melamine Small Tray - Peruvian Lily,195,4,16705
31,581574,09-08-2021,22326,Certified Organic Groundnut Oil,255,6,12526
31,581574,10-08-2021,22328,Slim & Detox - Natural Weight Loss Formula,1999,6,12526
31,581574,11-08-2021,23238,"Combo Kit - Stationery, Colour, Art 6 pcs + Sketch Pens - Assorted Colour 12 pcs",129,6,12526
31,581574,12-08-2021,23237,"Hibiscus Flower - Herbal Red Tea, Caffeine Free",699,6,12526
31,581574,13-08-2021,21257,Steel Flat Bottom Tope/Patila/Bhagona - No. 10,219,2,12526
31,581574,16-08-2021,21258,Natural Mosquito Repellent Patches,199,2,12526
31,581574,17-08-2021,23111,Powder - Coriander,29,2,12526
31,581574,18-08-2021,22077,"Disinfectant Floor & Surface Cleaner - Pine, Kills 99.9% Germs",179,12,12526
31,581574,19-08-2021,22074,Chicken - Salami Masala Sliced,275,12,12526
31,581574,20-08-2021,22621,Floor Cleaner - Jasmine,70,12,12526
31,581574,23-08-2021,23199,Kung Pao Sauce,125,10,12526
31,581574,24-08-2021,23581,Apple Fruit Juice,80,10,12526
32,581578,25-08-2021,21124,Almond Flour - Low Carb Keto,450,24,12713
32,581578,26-08-2021,21122,"Floor Cleaner - Citrus 500 ml + Floral - 500 ml, Kills 99.9% Germs",191,24,12713
32,581578,27-08-2021,21121,Alkaline Battery AAA-2B,80,24,12713
32,581578,30-08-2021,23389,Strong & Healthy Shampoo,118,4,12713
32,581578,31-08-2021,22556,Amaranthus - Red,25,12,12713
32,581578,01-09-2021,22976,Amalfi Deo For Men,499,12,12713
32,581578,02-09-2021,23255,Lemongrass Skin Care Spa Set,699,12,12713
32,581578,03-09-2021,84997D,"Loofah/Sponge Scrubber/Body Bath - Hangable, Dual Side, Brown, BH-064D BRN",189,8,12713
32,581578,06-09-2021,84997B,Organic -  Nippat,90,8,12713
32,581578,07-09-2021,84997C,Room Freshener - Dreams of Dew Lavender,149,8,12713
32,581578,08-09-2021,22555,"Biotin With Selenium Effervescent Tablets - Hair & Nail Vitamin, Lime & Lemon",485,12,12713
32,581578,09-09-2021,21914,Thums Up Soft Drink 750 ml + Sprite Soft Drink - Lime Flavoured 750 ml,80,12,12713
32,581578,10-09-2021,22549,72% Alcohol Based Hand sanitizer,250,24,12713
32,581578,13-09-2021,21918,"Sitishield D95 Mask – Medium, Black",299,24,12713
32,581578,14-09-2021,22992,Premium Natural Anti Mosquito Patches,90,12,12713
32,581578,15-09-2021,22991,Green Chilli Sauce,105,12,12713
32,581578,16-09-2021,23229,New Orchid 1500 Casserole For Roti/Chapati - Dark-Brown,420,6,12713
32,581578,17-09-2021,22622,Plain Cheese - Processed Angles,100,6,12713
32,581578,20-09-2021,21506,"Thin Cookie - Salted Caramel, Gluten Free",149,12,12713
32,581578,21-09-2021,21507,"Walnut Brownie - Organic Jaggery, Wholewheat, Eggless, Sugarfree",159,12,12713
32,581578,22-09-2021,23037,Cosmopolitan - Cranberry & Orange,50,12,12713
32,581578,23-09-2021,23550,Pumpkin Seeds 100 g + Palm Jaggery 250 g Tin,450,25,12713
32,581578,24-09-2021,22711,Lather Shaving Cream - Good Morning,69,25,12713
32,581578,27-09-2021,21497,"Container - Polka Print, Assorted Colour",110,25,12713
32,581578,28-09-2021,22704,Artisanal Muesli - Cranberry & Almond,135,25,12713
32,581578,29-09-2021,22585,Natural Mineral Water,250,12,12713
32,581578,30-09-2021,23205,Tea Bags - Strawberry,350,10,12713
32,581578,01-10-2021,23515,Stainless Steel Airtight Storage Container - SL-1303,299,6,12713
32,581578,04-10-2021,22081,Almond Oil,399,10,12713
32,581578,05-10-2021,22080,Oil - Lamp,98,10,12713
32,581578,06-10-2021,23298,Secret Schezwan Stir Fry Sauce,85,9,12713
32,581578,07-10-2021,22993,New Punch Deevi Brass Diya Oil Lamp - Golden,225,12,12713
32,581578,08-10-2021,22907,6 Corn Wraps Try It With Prawns & Avocado,195,12,12713
32,581578,11-10-2021,22908,Coffee Sprinkles - French Vanilla,99,12,12713
32,581578,12-10-2021,23215,Dishwash Bar,35,12,12713
32,581578,13-10-2021,22736,Italian Herb Blend,238,10,12713
32,581578,14-10-2021,23201,Organic - Sugar/Sakkare Brown,149,10,12713
33,581579,15-10-2021,22411,Stainless Steel Net Cover - 25 cm,215,10,17581
33,581579,18-10-2021,21931,Pasta Masala,46,10,17581
33,581579,19-10-2021,23353,"Pork - Traditional Honey Roasted Ham, Sliced",609.33,12,17581
33,581579,20-10-2021,23350,Cold Pressed Safflower Oil + Coconut Oil (Each 500 ml),748,25,17581
33,581579,21-10-2021,23319,Neem Tulsi Body Wash Soap,70,12,17581
33,581579,22-10-2021,23318,Banana - Karpooravalli,35,12,17581
33,581579,25-10-2021,22910,Classic Milk Chocolate Crispies,229,12,17581
33,581579,26-10-2021,22086,Kesar Shrikhand,115,12,17581
33,581579,27-10-2021,21121,"Reusable Menstrual Cup With Medical Grade Silicone - Large, FDA Approved",399,24,17581
33,581579,28-10-2021,23489,Breathable Premium Baby Diaper Pants With Wetness Indicator - Small,399,6,17581
33,581579,29-10-2021,23570,On The Go - Peri Peri Nachos & Salsa Dip,60,12,17581
33,581579,01-11-2021,22993,Choco Marble Cookies,120,12,17581
33,581579,02-11-2021,23480,Flaxseed Meal - Organic,265,8,17581
33,581579,03-11-2021,23084,Hand Made Soap - Eucalyptus,90,24,17581
33,581579,04-11-2021,22197,Japanese Matcha Tea - 2 In 1 For Hot or Iced,250,24,17581
33,581579,05-11-2021,23293,Ice Cream - Mango Sorbet,450,8,17581
33,581579,08-11-2021,23313,Ayurvedic Soap 125 gm (Pack of 6) + Glycerine Soap 125 g Pack of 6,690,15,17581
33,581579,09-11-2021,84347,Hair Removal Cream - Sensitive Skin,256,24,17581
33,581579,10-11-2021,22083,Shila X-Oil,171,6,17581
33,581579,11-11-2021,23376,Tooth Paste - Fire Freeze,91,24,17581
33,581579,12-11-2021,22941,32 Glass Shikanji Nimbupani,40,4,17581
33,581579,15-11-2021,22386,Red Hot Mouth Spray,99,10,17581
33,581579,16-11-2021,21929,Nutritivo Pomegranate Radiant Glow Skin Balancing Face Wash,499,10,17581
33,581579,17-11-2021,85099C,Mozaic Plastic Bucket - Grey,550,10,17581
33,581579,18-11-2021,20713,Sheet Mask For Stress Free Skin (Pack of 3),357,10,17581
33,581579,19-11-2021,23199,Frozen Vegetables - Green Peas,240,30,17581
33,581579,22-11-2021,23201,Kitkat 7x2 Fingers Share Bag,100,20,17581
33,581579,23-11-2021,23343,Wheat Bran,40,30,17581
33,581579,24-11-2021,23344,Healthy Snacks - Yoghurt Berry + Anti-Oxidants,90,20,17581
33,581579,25-11-2021,23581,Like An Ocean Breeze On A Warm Summer Day Room Fragrance Spray,500,40,17581
34,581580,26-11-2021,23334,Nacho Chips Party Pack- Jalapeno + Cheese + Peri-Peri + Sweet Chilli (60 g),160,4,12748
34,581580,29-11-2021,21790,Badam Milkshake,50,1,12748
34,581580,30-11-2021,84993A,Salsa Tortilla - Dip Chunky Hot,225,2,12748
34,581580,01-12-2021,22906,Mithai Mate - Sweetened Condensed Milk,106,1,12748
34,581580,02-12-2021,21803,Garam Masala,156,2,12748
34,581580,03-12-2021,21809,Dishwashing Liquid - Aloe Vera,239,2,12748
34,581580,06-12-2021,20974,Organic - Dry Ginger Powder,95,1,12748
34,581580,07-12-2021,23338,"Full Bound Brown Note Book - Red & Blue With Gap, 15.5x18.8 cm",60,1,12748
34,581580,08-12-2021,85049A,Vinaigrette Dressing,109,1,12748
34,581580,09-12-2021,23126,100% Pure Organic Honey - Acacia,400,1,12748
34,581580,10-12-2021,22695,Olive Oil - Extra Virgin,693,1,12748
34,581580,13-12-2021,22144,Flex Body Building Shampoo - Normal To Dry,265,1,12748
34,581580,14-12-2021,22908,"7X Beard Oil - Hydra Sport, 7 Premium Oils Supports Beard Growth & Nourishment",399,2,12748
34,581580,15-12-2021,22894,Ayurvedic Massage Oil - Karpooradi,750,2,12748
34,581580,16-12-2021,22704,Naturale Coconut Nourishing Soap Bar,164,25,12748
34,581580,17-12-2021,22721,Series Shave Gel Tube - Sensitive Skin With Aloe,85,1,12748
34,581580,20-12-2021,22816,Power 10 Formula Syn-Ake,1100,24,12748
34,581580,21-12-2021,85049E,Cheese Spread - Garlic (Soft & Creamy),135,2,12748
34,581580,22-12-2021,22075,Memorica Tablet - Relieves Stress & Enhances Memory,46,2,12748
34,581580,23-12-2021,21351,Instant Soup - Hot N Sour Chicken,60,1,12748
34,581580,24-12-2021,22698,Sanitary Pads,22,1,12748
34,581580,27-12-2021,22567,Dishwasher Salt,349,1,12748
34,581580,28-12-2021,79321,Rodeo Adult Dog - Chicken Flavour,1800,2,12748
34,581580,29-12-2021,37500,Health & Nutritional Drink - Tasty Chocolate Flavour,950,1,12748
35,581581,30-12-2021,23562,Brown Chana,130,6,17581
35,581581,31-12-2021,23561,Pumpkin Seeds - Roasted & Salted,420,6,17581
35,581581,01-01-2021,23681,Lemonpure Turmeric & Lemon Cleansing Milk,285,10,17581
36,581582,04-01-2021,23552,Baby Wash - With No Harmful Chemicals & Tear Free Formula,160,6,17581
36,581582,05-01-2021,23498,Poha/Avalakki/Aval/Chivda - Thin,80,12,17581
37,581583,06-01-2021,85038,Blemfree Anti Blemish Cream,1025,36,13777
37,581583,07-01-2021,20725,Master Tumbler,235,40,13777
38,581584,08-01-2021,20832,"Deep Cleanse Facial Ubtan - Papaya & Red Sandalwood, For Tridosha",700,72,13777
38,581584,11-01-2021,85038,"Omega Select Plus Non-Stick Concave Tawa, 250 mm (30712)",860,48,13777
39,581585,12-01-2021,22481,Parmesan Grana Padano D.O.P Cheese - Diced,266,12,15804
39,581585,13-01-2021,22915,Stainless Steel Airtight Storage Container - SL-1101,129,24,15804
39,581585,14-01-2021,22178,Smooth & Shine Shampoo,500,12,15804
39,581585,15-01-2021,22460,Almondyouth Almond Anti-Wrinkle Creme,455,12,15804
39,581585,18-01-2021,84832,Papad - Rice,55,24,15804
39,581585,19-01-2021,23084,Birthday Candle - No. 5,25,12,15804
39,581585,20-01-2021,84879,Idli - Sooji 2kg + Sugar 2kg + Peanuts/ Mungaphali/Shengdana - Raw 500gm,375,16,15804
39,581585,21-01-2021,84945,Stainless Steel Classic Master Fork,350,24,15804
39,581585,22-01-2021,22113,Kwik Brush,55,4,15804
39,581585,25-01-2021,23356,Deep Cleansing Apricot Face Wash,70,3,15804
39,581585,26-01-2021,22726,Light Mayonnaise,90,8,15804
39,581585,27-01-2021,22727,"Frost Stainless Steel Bottle With Steel Cap - Turquoise, PXP 1004 CV",445,4,15804
39,581585,28-01-2021,16016,Barrel Whisky/Juice Glass,750,10,15804
39,581585,29-01-2021,21916,"Mutton - Mince, Antibiotic Residue-Free, Growth Hormone-Free",1000,24,15804
39,581585,01-02-2021,84692,Classic Printed Plastic Container Storage Set - Assorted Colour,699,25,15804
39,581585,02-02-2021,84946,Luxury Bathing Bar - Cinnamon & Patchouili,85,12,15804
39,581585,03-02-2021,21684,Organic Cashew Whole/Kaju,418,12,15804
39,581585,04-02-2021,22398,Herbal Orange Lemongrass Hair Conditioner,185,12,15804
39,581585,05-02-2021,23328,2-In-1 Hairfall Control Shampoo + Conditioner,690,4,15804
39,581585,08-02-2021,23145,Germ Protection Hand Sanitizer,100,12,15804
39,581585,09-02-2021,22466,Ultra Soft Premium Pants New Born - 22 Diapers,315,12,15804
40,581586,10-02-2021,22061,Glass - Sodalime Tumbler - Venia,440,8,13113
40,581586,11-02-2021,23275,Tasty Pro Fitness Conscious Edible Oil,945,24,13113
40,581586,12-02-2021,21217,Toor Dal/Togari Bele - Desi,170,24,13113
40,581586,15-02-2021,20685,Facial Band - FCB2801,200,10,13113
41,581587,16-02-2021,22631,Lipbalm,198,12,12680
41,581587,17-02-2021,22556,Crunch 'n' Cream Crunchiest Cream Wafers - Chocolate Flavored,90,12,12680
41,581587,18-02-2021,22555,"Slotted Turner - Nylon, Silicon Handle, Green",299,12,12680
41,581587,19-02-2021,22728,Olive Oil - Pomace,1700,4,12680
41,581587,22-02-2021,22727,Aloevera Litchi Ice Tea,90,4,12680
41,581587,23-02-2021,22726,"Stainless Steel Tri-Ply Deep-Fry Pan/Kadhai - 26 cm, SSD25",1775,4,12680
41,581587,24-02-2021,22730,"Blueberries - Dried, Premium Californian",970,4,12680
41,581587,25-02-2021,22367,Fresh Chicken Curry Cut Bone In,175,8,12680
41,581587,26-02-2021,22629,Soap - Saffron,99,12,12680
41,581587,01-03-2021,23256,Open Square Dustbin / Garbage Bin Bucket - Grey Colour,146,4,12680
41,581587,02-03-2021,22613,Coriander - Whole,45,12,12680
41,581587,03-03-2021,22899,Chicken Cheese & Onion Sausage,275,6,12680
41,581587,04-03-2021,23254,Dahnul Oudh Raashid Concentrated Perfume Free From Alcohol For Unisex,3000,4,12680
41,581587,05-03-2021,23255,Oud Woman EDT,499,4,12680
41,581587,08-03-2021,22138,Nickelodeon Dora Metal Pencil Box - HMDHPC 60311-DR,129,3,12680
42,581476,09-03-2021,72760B,Apple Cider Vinegar - with Honey,600,2,12433
43,581480,10-03-2021,23463,CIK,182,2,14441
44,581485,11-03-2021,22768,Dairy Milk Silk - Hazelnut Chocolate Bar,80,12,17389
45,C581484,12-03-2021,23843,"Pop Jar - New, B02517(G)",1349,-80995,16446
45,C581484,15-03-2021,22178,Organic Garlic Powder - Dehydrated,12,-12,14397
45,C581484,16-03-2021,23144,BB Popular Channa Dal 1 kg + Urad Dal - Split 1 kg+BB Royal Rice - Dosa 2 kg,450,-11,14397
45,C581484,17-03-2021,21258,Choco Deck Chocolate - Fruit & Nut,70,-5,15311
45,C581484,18-03-2021,84978,Naturals - Almonds,160,-1,17315
45,C581484,19-03-2021,20979,Anti-Pigmentation Blemish Kit - Mini,265,-5,17315
46,581214,22-03-2021,23494,Olive Oil - Lime Pickle,139,12,14251
46,581214,23-03-2021,22969,Green Tea - Lemon Soothe,400,60,14251
46,581214,24-03-2021,22910,Virgin Coconut Oil (Cold Pressed),700,40,14251
46,581214,25-03-2021,22734,Banana Oats & Cranberry Muffins,189,12,14251
46,581214,26-03-2021,22621,"Specialist Skin Care Oil - Scars, Stretch Mark, Ageing, Uneven Skin Tone",450,12,14251
46,581214,29-03-2021,22144,Alton Coffee Mugs Set - Vista Yellow,707,12,14251
46,581214,30-03-2021,22086,Green Tea Skin Clarifying Concentrate+Night Gel,1750,40,14251
46,581214,31-03-2021,21914,Dip - Garlic Chilli Spread,99,12,14251
46,581214,01-04-2021,21791,Chips - Keralas Nendran Banana,130,12,14251
46,581214,02-04-2021,21790,Peanut Butter Bar,480,12,14251
47,581215,05-04-2021,20983,"Nutrition Energy Bar - Fig, Flax & Pumpkin Seeds",156,24,13408
47,581215,06-04-2021,22421,Karpooradi Shower Cream,450,48,13408
47,581215,07-04-2021,22727,Crackers - Cheese & Sugar,10,12,13408
47,581215,08-04-2021,22809,Pallavi Cough Syrup,75,36,13408
47,581215,09-04-2021,23382,"Glass Storage Jar - Amaze, Blue, Medium",325,36,13408
47,581215,12-04-2021,21181,Health+ Bath Soap - 99.9% Germ Protection,280,48,13408
47,581215,13-04-2021,22695,Cassia Taj - Cigarette Roll,135,36,13408
47,581215,14-04-2021,23370,Hand Sanitizer - 80% Alcohol Base,2500,32,13408
48,581216,15-04-2021,48187,"Pavanhara Vati - Gas Reliever, 500 mg",160,4,16523
48,581216,16-04-2021,48194,Cold Brew Coffee (Classic)+Cold Brew Coffee (Sweet)+Hazelnut Coffee (200ml each),300,4,16523
48,581216,19-04-2021,48185,Bigger Kaccha Mangobite,50,4,16523
48,581216,20-04-2021,23283,Organic Black Cardamom/Badi Elaichi,189,2,16523
48,581216,21-04-2021,48129,AQVA Divina Body Mist,2800,2,16523
48,581216,22-04-2021,23284,Natural Baby Wash,225,2,16523
48,581216,23-04-2021,22690,Breathable Premium Baby Diaper Pants With Wetness Indicator - Medium,399,2,16523
48,581216,26-04-2021,20685,"Jvara Keerti Vati - Fever, 500mg",300,2,16523
48,581216,27-04-2021,21930,Organic Black Pepper Powder,170,20,16523
48,581216,28-04-2021,22411,Agarbatti - Sandal,120,30,16523
48,581216,29-04-2021,22059,Dant Rakshak Paste - 32 Ayurvedic Herbs Kills Germs & Longevity Of Teeth & Gums,255,24,16523
48,581216,30-04-2021,22057,"Snack Bar - Orange, Dark Chocolate + Vitamin C",255,16,16523
48,581216,03-05-2021,22599,Woman - Azure Body Mist,279,48,16523
48,581216,04-05-2021,22597,Delight Round Hair Brush,199,48,16523
48,581216,05-05-2021,22055,Hot Sauce 75 ml + Sauce - Peri Peri 200 g + Barbecue Sauce 250 g,524,32,16523
48,581216,06-05-2021,22061,Gluten Free Instant Spaghetti - Beetroot,85,8,16523
48,581216,07-05-2021,23202,Organic Kabuli Chana/Kabuli Kadale,88,30,16523
48,581216,10-05-2021,23581,Organic - Cumin Whole,75,30,16523
48,581216,11-05-2021,20713,Back Scrubber - Colour May Vary,199,20,16523
48,581216,12-05-2021,22385,Stainless Steel Airtight Storage Container - SL-1402,319,20,16523
48,581216,13-05-2021,85099C,"Spoon Set - Baby, Lotus Plain Steel",345,30,16523
48,581216,14-05-2021,23582,On The Go Travel Disinfectant Citrus Fragrance 85ml + Face Mask GP95+ - Blue 1pc,260,30,16523
48,581216,17-05-2021,23344,Home Proud Kettle Descaler - Suitable for All Stainless Steel & Plastic Kettle,249,30,16523
48,581216,18-05-2021,85099B,Chicken & Liver Meal Toppers,300,30,16523
49,581217,19-05-2021,15036,"Peanut Butter - Creamy, All Natural",449,1,16217
49,581217,20-05-2021,16219,Green Tea - Japanese Vanilla Matcha Powder,499,4,16217
49,581217,21-05-2021,16235,Talc - Original (Complexion Talc),55,2,16217
49,581217,24-05-2021,16236,"Chocolate - Home Treats, 170.5 g",298,2,16217
49,581217,25-05-2021,16237,"Baked Granola with Rolled Oats, Almonds & Cranberries - No Added Sugar",595,5,16217
49,581217,26-05-2021,16238,"Multigrain Crunchy Pops with Bajra Puff, Jowar Puff, Ragi Puff, Wheat Flakes, Healthy Snacks",49,1,16217
49,581217,27-05-2021,17012D,Pet Belly Container Set - Silver,344,1,16217
49,581217,28-05-2021,17012F,Ra-Men Japanese Noodle,155,2,16217
49,581217,31-05-2021,17084N,Premium Care XXL - 60 Diaper Pants,2199,1,16217
49,581217,01-06-2021,17084P,Digestive Cookies - Gluten Free,325,2,16217
49,581217,02-06-2021,18097C,Durum Wheat Pasta - Chifferi Rigati,190,1,16217
